date,code_region,categorie,defm,libelle_region
2010-12,75,B,55200,Aquitaine-Limousin-Poitou-Charentes
2010-12,75,C,79400,Aquitaine-Limousin-Poitou-Charentes
2010-12,75,D,25100,Aquitaine-Limousin-Poitou-Charentes
2010-12,75,E,38900,Aquitaine-Limousin-Poitou-Charentes
2010-12,76,A,277200,Languedoc-Roussillon-Midi-Pyrénées
2010-12,76,B,54400,Languedoc-Roussillon-Midi-Pyrénées
2010-12,76,C,72600,Languedoc-Roussillon-Midi-Pyrénées
2010-12,76,D,23300,Languedoc-Roussillon-Midi-Pyrénées
2010-12,76,E,42e3,Languedoc-Roussillon-Midi-Pyrénées
2010-12,84,A,275e3,Auvergne-Rhône-Alpes
2010-12,84,B,57900,Auvergne-Rhône-Alpes
2010-12,84,C,83500,Auvergne-Rhône-Alpes
2010-12,84,D,24800,Auvergne-Rhône-Alpes
2010-12,84,E,39900,Auvergne-Rhône-Alpes
2010-12,93,A,144300,Provence-Alpes-Côte d'Azur
2010-12,93,B,25e3,Provence-Alpes-Côte d'Azur
2010-12,93,C,3e4,Provence-Alpes-Côte d'Azur
2010-12,93,D,11800,Provence-Alpes-Côte d'Azur
2010-12,93,E,21100,Provence-Alpes-Côte d'Azur
2010-12,94,A,14800,Corse
2010-12,94,B,900,Corse
2010-12,94,C,1100,Corse
2010-12,94,D,1300,Corse
2010-12,94,E,1800,Corse
2010-12,NA,A,135300,NA
2010-12,NA,B,21600,NA
2010-12,NA,C,31900,NA
2010-12,NA,D,1e4,NA
2010-12,NA,E,12500,NA
2011-01,11,A,524100,Île-de-France
2011-01,11,B,89600,Île-de-France
2011-01,11,C,118500,Île-de-France
2011-01,11,D,35700,Île-de-France
2011-01,11,E,46500,Île-de-France
2011-01,24,A,105900,Centre-Val de Loire
2011-01,24,B,22100,Centre-Val de Loire
2011-01,24,C,3e4,Centre-Val de Loire
2011-01,24,D,10100,Centre-Val de Loire
2011-01,24,E,12800,Centre-Val de Loire
2011-01,27,A,114700,Bourgogne-Franche-Comté
2011-01,27,B,22600,Bourgogne-Franche-Comté
2011-01,27,C,35400,Bourgogne-Franche-Comté
2011-01,27,D,12600,Bourgogne-Franche-Comté
2011-01,27,E,8800,Bourgogne-Franche-Comté
2011-01,28,A,150400,Normandie
2011-01,28,B,31900,Normandie
2011-01,28,C,44200,Normandie
2011-01,28,D,17600,Normandie
2011-01,28,E,15500,Normandie
2011-01,32,A,327900,Nord-Pas-de-Calais-Picardie
2011-01,32,B,55900,Nord-Pas-de-Calais-Picardie
2011-01,32,C,81900,Nord-Pas-de-Calais-Picardie
2011-01,32,D,28e3,Nord-Pas-de-Calais-Picardie
2011-01,32,E,41900,Nord-Pas-de-Calais-Picardie
2011-01,44,A,251200,Alsace-Champagne-Ardenne-Lorraine
2011-01,44,B,43300,Alsace-Champagne-Ardenne-Lorraine
2011-01,44,C,59100,Alsace-Champagne-Ardenne-Lorraine
2011-01,44,D,25400,Alsace-Champagne-Ardenne-Lorraine
2011-01,44,E,28200,Alsace-Champagne-Ardenne-Lorraine
2011-01,52,A,139700,Pays de la Loire
2011-01,52,B,36800,Pays de la Loire
2011-01,52,C,55400,Pays de la Loire
2011-01,52,D,19500,Pays de la Loire
2011-01,52,E,18300,Pays de la Loire
2011-01,53,A,122400,Bretagne
2011-01,53,B,31800,Bretagne
2011-01,53,C,36200,Bretagne
2011-01,53,D,16800,Bretagne
2011-01,53,E,16700,Bretagne
2011-01,75,A,249200,Aquitaine-Limousin-Poitou-Charentes
2011-01,75,B,55300,Aquitaine-Limousin-Poitou-Charentes
2011-01,75,C,70900,Aquitaine-Limousin-Poitou-Charentes
2011-01,75,D,25800,Aquitaine-Limousin-Poitou-Charentes
2011-01,75,E,38900,Aquitaine-Limousin-Poitou-Charentes
2011-01,76,A,289800,Languedoc-Roussillon-Midi-Pyrénées
2011-01,76,B,54100,Languedoc-Roussillon-Midi-Pyrénées
2011-01,76,C,66800,Languedoc-Roussillon-Midi-Pyrénées
2011-01,76,D,25300,Languedoc-Roussillon-Midi-Pyrénées
2011-01,76,E,42400,Languedoc-Roussillon-Midi-Pyrénées
2011-01,84,A,287100,Auvergne-Rhône-Alpes
2011-01,84,B,57700,Auvergne-Rhône-Alpes
2011-01,84,C,76500,Auvergne-Rhône-Alpes
2011-01,84,D,26e3,Auvergne-Rhône-Alpes
2011-01,84,E,40100,Auvergne-Rhône-Alpes
2011-01,93,A,149600,Provence-Alpes-Côte d'Azur
2011-01,93,B,25e3,Provence-Alpes-Côte d'Azur
2011-01,93,C,28e3,Provence-Alpes-Côte d'Azur
2011-01,93,D,12500,Provence-Alpes-Côte d'Azur
2011-01,93,E,21400,Provence-Alpes-Côte d'Azur
2011-01,94,A,15200,Corse
2011-01,94,B,1e3,Corse
2011-01,94,C,1e3,Corse
2011-01,94,D,1500,Corse
2011-01,94,E,1800,Corse
2011-01,NA,A,141e3,NA
2011-01,NA,B,22100,NA
2011-01,NA,C,28800,NA
2011-01,NA,D,10600,NA
2011-01,NA,E,13e3,NA
2011-02,11,A,525400,Île-de-France
2011-02,11,B,91500,Île-de-France
2011-02,11,C,113700,Île-de-France
2011-02,11,D,35900,Île-de-France
2011-02,11,E,46900,Île-de-France
2011-02,24,A,103700,Centre-Val de Loire
2011-02,24,B,22400,Centre-Val de Loire
2011-02,24,C,31300,Centre-Val de Loire
2011-02,24,D,10600,Centre-Val de Loire
2011-02,24,E,12900,Centre-Val de Loire
2011-02,27,A,112600,Bourgogne-Franche-Comté
2011-02,27,B,23e3,Bourgogne-Franche-Comté
2011-02,27,C,36100,Bourgogne-Franche-Comté
2011-02,27,D,12900,Bourgogne-Franche-Comté
2011-02,27,E,8800,Bourgogne-Franche-Comté
2011-02,28,A,147600,Normandie
2011-02,28,B,32300,Normandie
2011-02,28,C,44800,Normandie
2011-02,28,D,18200,Normandie
2011-02,28,E,15900,Normandie
2011-02,32,A,327100,Nord-Pas-de-Calais-Picardie
2011-02,32,B,55100,Nord-Pas-de-Calais-Picardie
2011-02,32,C,81900,Nord-Pas-de-Calais-Picardie
2011-02,32,D,29100,Nord-Pas-de-Calais-Picardie
2011-02,32,E,42100,Nord-Pas-de-Calais-Picardie
2011-02,44,A,247700,Alsace-Champagne-Ardenne-Lorraine
2011-02,44,B,42800,Alsace-Champagne-Ardenne-Lorraine
2011-02,44,C,61100,Alsace-Champagne-Ardenne-Lorraine
2011-02,44,D,25900,Alsace-Champagne-Ardenne-Lorraine
2011-02,44,E,28300,Alsace-Champagne-Ardenne-Lorraine
2011-02,52,A,137e3,Pays de la Loire
2011-02,52,B,36e3,Pays de la Loire
2011-02,52,C,55600,Pays de la Loire
2011-02,52,D,19700,Pays de la Loire
2011-02,52,E,18600,Pays de la Loire
2011-02,53,A,119700,Bretagne
2011-02,53,B,30800,Bretagne
2011-02,53,C,37700,Bretagne
2011-02,53,D,17300,Bretagne
2011-02,53,E,17300,Bretagne
2011-02,75,A,245300,Aquitaine-Limousin-Poitou-Charentes
2011-02,75,B,54800,Aquitaine-Limousin-Poitou-Charentes
2011-02,75,C,72e3,Aquitaine-Limousin-Poitou-Charentes
2011-02,75,D,26600,Aquitaine-Limousin-Poitou-Charentes
2011-02,75,E,40100,Aquitaine-Limousin-Poitou-Charentes
2011-02,76,A,285600,Languedoc-Roussillon-Midi-Pyrénées
2011-02,76,B,54200,Languedoc-Roussillon-Midi-Pyrénées
2011-02,76,C,68e3,Languedoc-Roussillon-Midi-Pyrénées
2011-02,76,D,26700,Languedoc-Roussillon-Midi-Pyrénées
2011-02,76,E,42300,Languedoc-Roussillon-Midi-Pyrénées
2011-02,84,A,281600,Auvergne-Rhône-Alpes
2011-02,84,B,57200,Auvergne-Rhône-Alpes
2011-02,84,C,78300,Auvergne-Rhône-Alpes
2011-02,84,D,25600,Auvergne-Rhône-Alpes
2011-02,84,E,40800,Auvergne-Rhône-Alpes
2011-02,93,A,147800,Provence-Alpes-Côte d'Azur
2011-02,93,B,25100,Provence-Alpes-Côte d'Azur
2011-02,93,C,28300,Provence-Alpes-Côte d'Azur
2011-02,93,D,12600,Provence-Alpes-Côte d'Azur
2011-02,93,E,21800,Provence-Alpes-Côte d'Azur
2011-02,94,A,14800,Corse
2011-02,94,B,1e3,Corse
2011-02,94,C,1e3,Corse
2011-02,94,D,1500,Corse
2011-02,94,E,1800,Corse
2011-02,NA,A,139800,NA
2011-02,NA,B,22100,NA
2011-02,NA,C,29300,NA
2011-02,NA,D,10900,NA
2011-02,NA,E,13200,NA
2011-03,11,A,510300,Île-de-France
2011-03,11,B,86700,Île-de-France
2011-03,11,C,129600,Île-de-France
2011-03,11,D,36700,Île-de-France
2011-03,11,E,47600,Île-de-France
2011-03,24,A,98100,Centre-Val de Loire
2011-03,24,B,21800,Centre-Val de Loire
2011-03,24,C,35500,Centre-Val de Loire
2011-03,24,D,10700,Centre-Val de Loire
2011-03,24,E,13200,Centre-Val de Loire
2011-03,27,A,107400,Bourgogne-Franche-Comté
2011-03,27,B,22700,Bourgogne-Franche-Comté
2011-03,27,C,4e4,Bourgogne-Franche-Comté
2011-03,27,D,13300,Bourgogne-Franche-Comté
2011-03,27,E,8900,Bourgogne-Franche-Comté
2011-03,28,A,140200,Normandie
2011-03,28,B,31300,Normandie
2011-03,28,C,50500,Normandie
2011-03,28,D,18700,Normandie
2011-03,28,E,16400,Normandie
2011-03,32,A,317500,Nord-Pas-de-Calais-Picardie
2011-03,32,B,53900,Nord-Pas-de-Calais-Picardie
2011-03,32,C,90200,Nord-Pas-de-Calais-Picardie
2011-03,32,D,29800,Nord-Pas-de-Calais-Picardie
2011-03,32,E,41900,Nord-Pas-de-Calais-Picardie
2011-03,44,A,237300,Alsace-Champagne-Ardenne-Lorraine
2011-03,44,B,42700,Alsace-Champagne-Ardenne-Lorraine
2011-03,44,C,68e3,Alsace-Champagne-Ardenne-Lorraine
2011-03,44,D,26500,Alsace-Champagne-Ardenne-Lorraine
2011-03,44,E,28200,Alsace-Champagne-Ardenne-Lorraine
2011-03,52,A,126300,Pays de la Loire
2011-03,52,B,35500,Pays de la Loire
2011-03,52,C,62400,Pays de la Loire
2011-03,52,D,19700,Pays de la Loire
2011-03,52,E,19100,Pays de la Loire
2011-03,53,A,110700,Bretagne
2011-03,53,B,30400,Bretagne
2011-03,53,C,44e3,Bretagne
2011-03,53,D,17500,Bretagne
2011-03,53,E,17600,Bretagne
2011-03,75,A,231400,Aquitaine-Limousin-Poitou-Charentes
2011-03,75,B,53900,Aquitaine-Limousin-Poitou-Charentes
2011-03,75,C,80900,Aquitaine-Limousin-Poitou-Charentes
2011-03,75,D,27900,Aquitaine-Limousin-Poitou-Charentes
2011-03,75,E,40900,Aquitaine-Limousin-Poitou-Charentes
2011-03,76,A,273100,Languedoc-Roussillon-Midi-Pyrénées
2011-03,76,B,54e3,Languedoc-Roussillon-Midi-Pyrénées
2011-03,76,C,75500,Languedoc-Roussillon-Midi-Pyrénées
2011-03,76,D,28100,Languedoc-Roussillon-Midi-Pyrénées
2011-03,76,E,42100,Languedoc-Roussillon-Midi-Pyrénées
2011-03,84,A,269900,Auvergne-Rhône-Alpes
2011-03,84,B,57400,Auvergne-Rhône-Alpes
2011-03,84,C,86e3,Auvergne-Rhône-Alpes
2011-03,84,D,25600,Auvergne-Rhône-Alpes
2011-03,84,E,40500,Auvergne-Rhône-Alpes
2011-03,93,A,140500,Provence-Alpes-Côte d'Azur
2011-03,93,B,25400,Provence-Alpes-Côte d'Azur
2011-03,93,C,32100,Provence-Alpes-Côte d'Azur
2011-03,93,D,12600,Provence-Alpes-Côte d'Azur
2011-03,93,E,21700,Provence-Alpes-Côte d'Azur
2011-03,94,A,13900,Corse
2011-03,94,B,1e3,Corse
2011-03,94,C,1100,Corse
2011-03,94,D,1500,Corse
2011-03,94,E,1800,Corse
2011-03,NA,A,134800,NA
2011-03,NA,B,22400,NA
2011-03,NA,C,32500,NA
2011-03,NA,D,11200,NA
2011-03,NA,E,12800,NA
2011-04,11,A,500900,Île-de-France
2011-04,11,B,92100,Île-de-France
2011-04,11,C,124900,Île-de-France
2011-04,11,D,35700,Île-de-France
2011-04,11,E,47600,Île-de-France
2011-04,24,A,93700,Centre-Val de Loire
2011-04,24,B,22800,Centre-Val de Loire
2011-04,24,C,35800,Centre-Val de Loire
2011-04,24,D,10600,Centre-Val de Loire
2011-04,24,E,13500,Centre-Val de Loire
2011-04,27,A,102700,Bourgogne-Franche-Comté
2011-04,27,B,23600,Bourgogne-Franche-Comté
2011-04,27,C,40700,Bourgogne-Franche-Comté
2011-04,27,D,13300,Bourgogne-Franche-Comté
2011-04,27,E,9e3,Bourgogne-Franche-Comté
2011-04,28,A,134e3,Normandie
2011-04,28,B,33300,Normandie
2011-04,28,C,50800,Normandie
2011-04,28,D,17600,Normandie
2011-04,28,E,16700,Normandie
2011-04,32,A,307500,Nord-Pas-de-Calais-Picardie
2011-04,32,B,56600,Nord-Pas-de-Calais-Picardie
2011-04,32,C,91700,Nord-Pas-de-Calais-Picardie
2011-04,32,D,28900,Nord-Pas-de-Calais-Picardie
2011-04,32,E,41800,Nord-Pas-de-Calais-Picardie
2011-04,44,A,229400,Alsace-Champagne-Ardenne-Lorraine
2011-04,44,B,44100,Alsace-Champagne-Ardenne-Lorraine
2011-04,44,C,68100,Alsace-Champagne-Ardenne-Lorraine
2011-04,44,D,25400,Alsace-Champagne-Ardenne-Lorraine
2011-04,44,E,28900,Alsace-Champagne-Ardenne-Lorraine
2011-04,52,A,117900,Pays de la Loire
2011-04,52,B,36800,Pays de la Loire
2011-04,52,C,64500,Pays de la Loire
2011-04,52,D,18700,Pays de la Loire
2011-04,52,E,19400,Pays de la Loire
2011-04,53,A,103100,Bretagne
2011-04,53,B,31e3,Bretagne
2011-04,53,C,45400,Bretagne
2011-04,53,D,16800,Bretagne
2011-04,53,E,18e3,Bretagne
2011-04,75,A,218100,Aquitaine-Limousin-Poitou-Charentes
2011-04,75,B,56600,Aquitaine-Limousin-Poitou-Charentes
2011-04,75,C,82200,Aquitaine-Limousin-Poitou-Charentes
2011-04,75,D,27600,Aquitaine-Limousin-Poitou-Charentes
2011-04,75,E,41300,Aquitaine-Limousin-Poitou-Charentes
2011-04,76,A,258900,Languedoc-Roussillon-Midi-Pyrénées
2011-04,76,B,55900,Languedoc-Roussillon-Midi-Pyrénées
2011-04,76,C,77200,Languedoc-Roussillon-Midi-Pyrénées
2011-04,76,D,27600,Languedoc-Roussillon-Midi-Pyrénées
2011-04,76,E,42800,Languedoc-Roussillon-Midi-Pyrénées
2011-04,84,A,264600,Auvergne-Rhône-Alpes
2011-04,84,B,59500,Auvergne-Rhône-Alpes
2011-04,84,C,86700,Auvergne-Rhône-Alpes
2011-04,84,D,25200,Auvergne-Rhône-Alpes
2011-04,84,E,40600,Auvergne-Rhône-Alpes
2011-04,93,A,132700,Provence-Alpes-Côte d'Azur
2011-04,93,B,26600,Provence-Alpes-Côte d'Azur
2011-04,93,C,32900,Provence-Alpes-Côte d'Azur
2011-04,93,D,12400,Provence-Alpes-Côte d'Azur
2011-04,93,E,21700,Provence-Alpes-Côte d'Azur
2011-04,94,A,11800,Corse
2011-04,94,B,1100,Corse
2011-04,94,C,1200,Corse
2011-04,94,D,1500,Corse
2011-04,94,E,1700,Corse
2011-04,NA,A,130300,NA
2011-04,NA,B,23400,NA
2011-04,NA,C,33300,NA
2011-04,NA,D,10800,NA
2011-04,NA,E,12300,NA
2011-05,11,A,497600,Île-de-France
2011-05,11,B,86900,Île-de-France
2011-05,11,C,135800,Île-de-France
2011-05,11,D,34200,Île-de-France
2011-05,11,E,48100,Île-de-France
2011-05,24,A,92100,Centre-Val de Loire
2011-05,24,B,20800,Centre-Val de Loire
2011-05,24,C,37800,Centre-Val de Loire
2011-05,24,D,10200,Centre-Val de Loire
2011-05,24,E,13500,Centre-Val de Loire
2011-05,27,A,100300,Bourgogne-Franche-Comté
2011-05,27,B,21800,Bourgogne-Franche-Comté
2011-05,27,C,43800,Bourgogne-Franche-Comté
2011-05,27,D,12700,Bourgogne-Franche-Comté
2011-05,27,E,9200,Bourgogne-Franche-Comté
2011-05,28,A,133200,Normandie
2011-05,28,B,31400,Normandie
2011-05,28,C,53100,Normandie
2011-05,28,D,16700,Normandie
2011-05,28,E,17e3,Normandie
2011-05,32,A,304400,Nord-Pas-de-Calais-Picardie
2011-05,32,B,54400,Nord-Pas-de-Calais-Picardie
2011-05,32,C,96800,Nord-Pas-de-Calais-Picardie
2011-05,32,D,28800,Nord-Pas-de-Calais-Picardie
2011-05,32,E,41200,Nord-Pas-de-Calais-Picardie
2011-05,44,A,222800,Alsace-Champagne-Ardenne-Lorraine
2011-05,44,B,42400,Alsace-Champagne-Ardenne-Lorraine
2011-05,44,C,73800,Alsace-Champagne-Ardenne-Lorraine
2011-05,44,D,25500,Alsace-Champagne-Ardenne-Lorraine
2011-05,44,E,29e3,Alsace-Champagne-Ardenne-Lorraine
2011-05,52,A,116200,Pays de la Loire
2011-05,52,B,34700,Pays de la Loire
2011-05,52,C,67600,Pays de la Loire
2011-05,52,D,17400,Pays de la Loire
2011-05,52,E,19600,Pays de la Loire
2011-05,53,A,102300,Bretagne
2011-05,53,B,29300,Bretagne
2011-05,53,C,47200,Bretagne
2011-05,53,D,15800,Bretagne
2011-05,53,E,18500,Bretagne
2011-05,75,A,211700,Aquitaine-Limousin-Poitou-Charentes
2011-05,75,B,53600,Aquitaine-Limousin-Poitou-Charentes
2011-05,75,C,88300,Aquitaine-Limousin-Poitou-Charentes
2011-05,75,D,26200,Aquitaine-Limousin-Poitou-Charentes
2011-05,75,E,42100,Aquitaine-Limousin-Poitou-Charentes
2011-05,76,A,251800,Languedoc-Roussillon-Midi-Pyrénées
2011-05,76,B,54300,Languedoc-Roussillon-Midi-Pyrénées
2011-05,76,C,82400,Languedoc-Roussillon-Midi-Pyrénées
2011-05,76,D,26800,Languedoc-Roussillon-Midi-Pyrénées
2011-05,76,E,43600,Languedoc-Roussillon-Midi-Pyrénées
2011-05,84,A,263200,Auvergne-Rhône-Alpes
2011-05,84,B,56500,Auvergne-Rhône-Alpes
2011-05,84,C,90300,Auvergne-Rhône-Alpes
2011-05,84,D,24700,Auvergne-Rhône-Alpes
2011-05,84,E,40900,Auvergne-Rhône-Alpes
2011-05,93,A,129200,Provence-Alpes-Côte d'Azur
2011-05,93,B,24800,Provence-Alpes-Côte d'Azur
2011-05,93,C,35700,Provence-Alpes-Côte d'Azur
2011-05,93,D,11900,Provence-Alpes-Côte d'Azur
2011-05,93,E,21700,Provence-Alpes-Côte d'Azur
2011-05,94,A,10400,Corse
2011-05,94,B,1e3,Corse
2011-05,94,C,1200,Corse
2011-05,94,D,1400,Corse
2011-05,94,E,1700,Corse
2011-05,NA,A,126800,NA
2011-05,NA,B,22300,NA
2011-05,NA,C,36100,NA
2011-05,NA,D,10600,NA
2011-05,NA,E,12400,NA
2011-06,11,A,493800,Île-de-France
2011-06,11,B,86800,Île-de-France
2011-06,11,C,131900,Île-de-France
2011-06,11,D,31600,Île-de-France
2011-06,11,E,47500,Île-de-France
2011-06,24,A,92100,Centre-Val de Loire
2011-06,24,B,21200,Centre-Val de Loire
2011-06,24,C,36500,Centre-Val de Loire
2011-06,24,D,8700,Centre-Val de Loire
2011-06,24,E,13300,Centre-Val de Loire
2011-06,27,A,99700,Bourgogne-Franche-Comté
2011-06,27,B,22400,Bourgogne-Franche-Comté
2011-06,27,C,43e3,Bourgogne-Franche-Comté
2011-06,27,D,11e3,Bourgogne-Franche-Comté
2011-06,27,E,9300,Bourgogne-Franche-Comté
2011-06,28,A,132800,Normandie
2011-06,28,B,31200,Normandie
2011-06,28,C,52e3,Normandie
2011-06,28,D,14200,Normandie
2011-06,28,E,17100,Normandie
2011-06,32,A,301500,Nord-Pas-de-Calais-Picardie
2011-06,32,B,54800,Nord-Pas-de-Calais-Picardie
2011-06,32,C,97e3,Nord-Pas-de-Calais-Picardie
2011-06,32,D,25200,Nord-Pas-de-Calais-Picardie
2011-06,32,E,40100,Nord-Pas-de-Calais-Picardie
2011-06,44,A,220800,Alsace-Champagne-Ardenne-Lorraine
2011-06,44,B,43300,Alsace-Champagne-Ardenne-Lorraine
2011-06,44,C,72e3,Alsace-Champagne-Ardenne-Lorraine
2011-06,44,D,22800,Alsace-Champagne-Ardenne-Lorraine
2011-06,44,E,28900,Alsace-Champagne-Ardenne-Lorraine
2011-06,52,A,116100,Pays de la Loire
2011-06,52,B,34300,Pays de la Loire
2011-06,52,C,66200,Pays de la Loire
2011-06,52,D,15200,Pays de la Loire
2011-06,52,E,19400,Pays de la Loire
2011-06,53,A,101800,Bretagne
2011-06,53,B,28700,Bretagne
2011-06,53,C,46800,Bretagne
2011-06,53,D,14e3,Bretagne
2011-06,53,E,18800,Bretagne
2011-06,75,A,208900,Aquitaine-Limousin-Poitou-Charentes
2011-06,75,B,53900,Aquitaine-Limousin-Poitou-Charentes
2011-06,75,C,86600,Aquitaine-Limousin-Poitou-Charentes
2011-06,75,D,23400,Aquitaine-Limousin-Poitou-Charentes
2011-06,75,E,42300,Aquitaine-Limousin-Poitou-Charentes
2011-06,76,A,248100,Languedoc-Roussillon-Midi-Pyrénées
2011-06,76,B,53300,Languedoc-Roussillon-Midi-Pyrénées
2011-06,76,C,83800,Languedoc-Roussillon-Midi-Pyrénées
2011-06,76,D,22900,Languedoc-Roussillon-Midi-Pyrénées
2011-06,76,E,43300,Languedoc-Roussillon-Midi-Pyrénées
2011-06,84,A,259200,Auvergne-Rhône-Alpes
2011-06,84,B,56e3,Auvergne-Rhône-Alpes
2011-06,84,C,89400,Auvergne-Rhône-Alpes
2011-06,84,D,22800,Auvergne-Rhône-Alpes
2011-06,84,E,40600,Auvergne-Rhône-Alpes
2011-06,93,A,126200,Provence-Alpes-Côte d'Azur
2011-06,93,B,24700,Provence-Alpes-Côte d'Azur
2011-06,93,C,35400,Provence-Alpes-Côte d'Azur
2011-06,93,D,10500,Provence-Alpes-Côte d'Azur
2011-06,93,E,21600,Provence-Alpes-Côte d'Azur
2011-06,94,A,9600,Corse
2011-06,94,B,1e3,Corse
2011-06,94,C,1200,Corse
2011-06,94,D,1300,Corse
2011-06,94,E,1700,Corse
2011-06,NA,A,125500,NA
2011-06,NA,B,21800,NA
2011-06,NA,C,36400,NA
2011-06,NA,D,9400,NA
2011-06,NA,E,12300,NA
2011-07,11,A,512200,Île-de-France
2011-07,11,B,82100,Île-de-France
2011-07,11,C,119900,Île-de-France
2011-07,11,D,25100,Île-de-France
2011-07,11,E,46800,Île-de-France
2011-07,24,A,96600,Centre-Val de Loire
2011-07,24,B,20400,Centre-Val de Loire
2011-07,24,C,35800,Centre-Val de Loire
2011-07,24,D,6100,Centre-Val de Loire
2011-07,24,E,13200,Centre-Val de Loire
2011-07,27,A,104800,Bourgogne-Franche-Comté
2011-07,27,B,21900,Bourgogne-Franche-Comté
2011-07,27,C,42100,Bourgogne-Franche-Comté
2011-07,27,D,7400,Bourgogne-Franche-Comté
2011-07,27,E,8900,Bourgogne-Franche-Comté
2011-07,28,A,137700,Normandie
2011-07,28,B,30100,Normandie
2011-07,28,C,52700,Normandie
2011-07,28,D,8800,Normandie
2011-07,28,E,16700,Normandie
2011-07,32,A,305400,Nord-Pas-de-Calais-Picardie
2011-07,32,B,51900,Nord-Pas-de-Calais-Picardie
2011-07,32,C,1e5,Nord-Pas-de-Calais-Picardie
2011-07,32,D,17200,Nord-Pas-de-Calais-Picardie
2011-07,32,E,39e3,Nord-Pas-de-Calais-Picardie
2011-07,44,A,232100,Alsace-Champagne-Ardenne-Lorraine
2011-07,44,B,41800,Alsace-Champagne-Ardenne-Lorraine
2011-07,44,C,70600,Alsace-Champagne-Ardenne-Lorraine
2011-07,44,D,15300,Alsace-Champagne-Ardenne-Lorraine
2011-07,44,E,28500,Alsace-Champagne-Ardenne-Lorraine
2011-07,52,A,125400,Pays de la Loire
2011-07,52,B,32500,Pays de la Loire
2011-07,52,C,64900,Pays de la Loire
2011-07,52,D,9100,Pays de la Loire
2011-07,52,E,19400,Pays de la Loire
2011-07,53,A,106600,Bretagne
2011-07,53,B,27500,Bretagne
2011-07,53,C,47100,Bretagne
2011-07,53,D,8700,Bretagne
2011-07,53,E,18500,Bretagne
2011-07,75,A,219400,Aquitaine-Limousin-Poitou-Charentes
2011-07,75,B,50600,Aquitaine-Limousin-Poitou-Charentes
2011-07,75,C,86500,Aquitaine-Limousin-Poitou-Charentes
2011-07,75,D,16200,Aquitaine-Limousin-Poitou-Charentes
2011-07,75,E,41200,Aquitaine-Limousin-Poitou-Charentes
2011-07,76,A,256100,Languedoc-Roussillon-Midi-Pyrénées
2011-07,76,B,5e4,Languedoc-Roussillon-Midi-Pyrénées
2011-07,76,C,85300,Languedoc-Roussillon-Midi-Pyrénées
2011-07,76,D,15200,Languedoc-Roussillon-Midi-Pyrénées
2011-07,76,E,42800,Languedoc-Roussillon-Midi-Pyrénées
2011-07,84,A,270600,Auvergne-Rhône-Alpes
2011-07,84,B,53400,Auvergne-Rhône-Alpes
2011-07,84,C,88500,Auvergne-Rhône-Alpes
2011-07,84,D,15400,Auvergne-Rhône-Alpes
2011-07,84,E,39800,Auvergne-Rhône-Alpes
2011-07,93,A,127600,Provence-Alpes-Côte d'Azur
2011-07,93,B,22300,Provence-Alpes-Côte d'Azur
2011-07,93,C,36700,Provence-Alpes-Côte d'Azur
2011-07,93,D,7800,Provence-Alpes-Côte d'Azur
2011-07,93,E,21400,Provence-Alpes-Côte d'Azur
2011-07,94,A,9600,Corse
2011-07,94,B,900,Corse
2011-07,94,C,1400,Corse
2011-07,94,D,800,Corse
2011-07,94,E,1700,Corse
2011-07,NA,A,128500,NA
2011-07,NA,B,20200,NA
2011-07,NA,C,36600,NA
2011-07,NA,D,6600,NA
2011-07,NA,E,11700,NA
2011-08,11,A,550600,Île-de-France
2011-08,11,B,77100,Île-de-France
2011-08,11,C,101700,Île-de-France
2011-08,11,D,24900,Île-de-France
2011-08,11,E,45900,Île-de-France
2011-08,24,A,103500,Centre-Val de Loire
2011-08,24,B,22500,Centre-Val de Loire
2011-08,24,C,30800,Centre-Val de Loire
2011-08,24,D,6500,Centre-Val de Loire
2011-08,24,E,13e3,Centre-Val de Loire
2011-08,27,A,111200,Bourgogne-Franche-Comté
2011-08,27,B,25900,Bourgogne-Franche-Comté
2011-08,27,C,35e3,Bourgogne-Franche-Comté
2011-08,27,D,7400,Bourgogne-Franche-Comté
2011-08,27,E,8300,Bourgogne-Franche-Comté
2011-08,28,A,146400,Normandie
2011-08,28,B,32500,Normandie
2011-08,28,C,47e3,Normandie
2011-08,28,D,9e3,Normandie
2011-08,28,E,15900,Normandie
2011-08,32,A,320700,Nord-Pas-de-Calais-Picardie
2011-08,32,B,56400,Nord-Pas-de-Calais-Picardie
2011-08,32,C,89300,Nord-Pas-de-Calais-Picardie
2011-08,32,D,17e3,Nord-Pas-de-Calais-Picardie
2011-08,32,E,38400,Nord-Pas-de-Calais-Picardie
2011-08,44,A,24e4,Alsace-Champagne-Ardenne-Lorraine
2011-08,44,B,47600,Alsace-Champagne-Ardenne-Lorraine
2011-08,44,C,63600,Alsace-Champagne-Ardenne-Lorraine
2011-08,44,D,15700,Alsace-Champagne-Ardenne-Lorraine
2011-08,44,E,28100,Alsace-Champagne-Ardenne-Lorraine
2011-08,52,A,137100,Pays de la Loire
2011-08,52,B,38400,Pays de la Loire
2011-08,52,C,54200,Pays de la Loire
2011-08,52,D,9900,Pays de la Loire
2011-08,52,E,19100,Pays de la Loire
2011-08,53,A,118e3,Bretagne
2011-08,53,B,29900,Bretagne
2011-08,53,C,40200,Bretagne
2011-08,53,D,8800,Bretagne
2011-08,53,E,17600,Bretagne
